ts,uid,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,proto,session_state,up_linklength,up_applength,up_pkts,down_linklength,down_applength,down_pkts
1595272127,CkFnQHCwCap9qp5ErjmAOZ9,10.1.199.248,52922,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,2615,235,44,756,644,2
1595272113,CvCzWusfdu17r8OUncBIuM2,10.1.199.5,56114,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1075,261,15,1648,1374,5
1595272119,CcbiQLlz1yN8Hgf7ulShgL9,10.1.195.253,44583,00:22:46:34:8c:1d,10.1.191.253,1337,74:ea:c8:28:14:01,unknown,3,669,207,7,0,0,0
1595272123,CjLA4rq9CMVk0xkP190xlSj,10.1.199.5,54324,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1294,264,19,1877,1603,5
1595272119,CTpixfzUwbtbuQPlNJEXLg5,10.1.199.5,33736,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1618,264,25,1971,1643,6
1595272118,C3do5BVbCugiHgtfp51URpg,10.1.199.6,39581,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,885,287,11,223,3,4
1595271889,CRkEDNtn2yYcoFEv2WPMxR4,10.1.193.36,61869,74:ea:c8:28:14:01,120.24.71.18,80,00:00:00:00:00:00,http,4,29935,729,507,62269,14035,893
1595272103,Clcra9nx0vteLRh0czMgm0k,10.1.199.6,57486,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1384,408,18,39879,38039,34
1595272123,C3wyDyUvYmOl3pkzSI4grU4,10.1.199.6,17101,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2829,1151,31,2063,1735,6
1595272123,CaNHzkwDbt52Lbyt0DP24T9,10.1.199.6,54866,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1074,260,15,390,170,4
1595272124,CNilJFhBU55czLUEeD8GOIe,10.1.196.27,44468,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,558,154,6,669,401,4
1595272113,C3GlOHU920K43ZO94Y3MMX7,10.1.199.21,40991,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,356,18,5,688,420,4
1595272123,CuSRb86Vws11nMYlauJNgdj,10.1.199.5,37440,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,860,262,11,655,435,4
1595272105,C0akZJ695AQ6ybHDHhIG2ce,121.10.254.33,64882,74:ea:c8:28:14:01,192.168.255.201,8010,00:23:7d:26:40:10,http,5,1034,752,5,870,696,3
1595271827,CuvqoVLs2xm97cUZqG0ZqOe,10.1.199.30,33492,74:ea:c8:28:14:01,192.168.255.9,80,00:1e:0b:ce:6e:f0,http,1,74,0,1,0,0,0
1595272123,ClSRFM5sPK26NXSR4WZhykd,10.1.199.249,43476,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1129,261,16,390,170,4
1595272120,CwSKHEcqnxXaW7obH5PZra3,10.1.199.248,55666,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,2214,212,37,756,644,2
1595272123,CsHprONALVnjBA5Sc5NO78l,10.1.196.27,48632,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595271829,C0QOuaU0kUEjz33WyYRw1ll,10.1.199.30,33564,74:ea:c8:28:14:01,192.168.255.9,80,00:1e:0b:ce:6e:f0,http,1,74,0,1,0,0,0
1595272125,CqpmAblhhXefSgRlVLsYTN3,10.1.196.27,47883,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272110,C80T9a14kM1iPUgqsjELF9k,10.1.196.27,34561,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272123,C8VQJXQt1Yi6S279WsGycF4,10.1.196.27,50645,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,575,171,6,70,0,1
1595272120,Cc9Apad2v9KeUNXxViiq6m6,10.1.199.248,49306,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,817,381,8,183,17,3
1595272126,Cdx9JHSaKmpdch1DV9cq7Q2,10.1.199.249,39221,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1403,373,19,2507,2125,7
1595272110,C6UUQBnKxFxoCRN2xQkRkf,10.1.196.27,52489,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1524,1388,2
1595272124,Chnee74m1xt6rbmb5SUz3j4,10.1.196.27,52653,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1533,1397,2
1595272123,CVEwud81KYF1Bo2dBwEU478,10.1.196.27,50235,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,678,166,8,680,544,2
1595272124,COft54Kenf12RTLsEaMrVce,10.1.196.27,42505,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272123,CCIqaJNQ0Thlm59OLWz2Cxk,10.1.199.248,39912,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1210,342,16,4409,3973,8
1595272122,C10gbeoiITn52u5GQu4U333,10.1.196.27,42642,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272124,Ciw14k1sH3udETqEC4PKgff,10.1.196.27,58768,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272123,Cc9d7Fcar4W4I80SP9DkYeh,10.1.196.27,57837,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272109,Clt6zLtF4LYiL2fiYO8EfGj,10.1.196.27,45042,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1202,1066,2
1595272136,CqRWEpzKdgC3SvUfx7KzTge,10.1.196.27,54266,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,585,181,6,669,401,4
1595272123,C19dUOd4x7wep4HaExCy34i,10.1.196.27,55206,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,796,176,10,70,0,1
1595272124,CiylYw8K723kXp2Oi9NXhb9,10.1.196.27,35143,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272124,CMorRJ1Mqjpc5o8wth1j4jh,10.1.196.27,59600,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,779,643,2
1595272122,CCYDStMFoQ03GS6E6ISk4O6,10.1.196.27,33205,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272123,CYPGFsoQoECdI0Lh8pbXd2,10.1.196.27,50212,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,707,571,2
1595272119,Ca1acanztY0h32H656jOGq6,10.1.199.6,16500,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,885,287,11,112,0,2
1595272121,CtvcXboGbAB2wKu8ykLL9pb,10.1.199.6,58094,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1891,213,31,756,644,2
1595272128,CF9Hm4JDD0y4lbWXGgHqOP1,10.1.199.6,4288,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,661,333,6,568,456,2
1595272118,CM1U4lYYbpUhw4GJ6vOvqwb,10.1.199.6,33307,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1395,365,19,3380,2890,9
1595272116,C7c8SDTESVBetK5y9sGLlDb,10.1.199.6,44861,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,831,287,10,1331,1165,3
1595272122,CEgqM0LdGPtkC0rhjwX8p61,10.1.199.6,17055,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1390,414,18,6715,6117,11
1595272131,CQSFhxMpOwAeTiah8U8Xnu5,10.1.199.6,42017,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2259,365,35,814,594,4
1595272111,CRRhqXloVLohNWurN5VNFRi,10.1.199.6,57745,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1567,213,25,885,719,3
1595272119,CKnEbbFmpgP5vHEsLwsb5ya,10.1.199.21,57222,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272124,CQzGk7imfPIlDeKzMjHQ6xc,10.1.196.27,53874,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272137,C9922M1eWSli9UGScXt3y4,10.1.196.1,51815,00:25:90:5b:8f:d5,10.1.5.50,80,3c:8c:40:4e:dd:46,http,4,426,148,5,361,137,4
1595272107,CFS4oRDJeZg9E5MFl4cRsZh,10.1.199.5,47532,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1008,356,12,112,0,2
1595271843,CTrJZ2LdWhC2NbJhPugd9O8,10.1.199.29,55225,74:ea:c8:28:14:01,192.168.255.185,80,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272104,CZCxBJV2iR5fbVOibzXMKe8,10.1.199.248,2180,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,978,434,10,16947,16133,15
1595272119,CyqC4pT0pLwgXMYhjrhwfvd,10.1.199.22,41077,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,356,18,5,688,420,4
1595272108,CtY40FUYd5lleCZSlHaVAmc,10.1.3.28,4157,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,872,432,8,1013,735,5
1595272110,C446ekFusDUi3pGFGdb4nP4,10.1.196.27,47061,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,668,532,2
1595272115,C7TXiPalA3AeB70TdWvUOj9,10.1.199.248,63835,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272123,CWQ7isSa3ajdkHubIU4kLM5,10.1.196.27,42233,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1443,1307,2
1595272123,CZ2HK6hEwjvegfaeZ8e0kG5,10.1.199.6,22807,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,939,287,12,1109,943,3
1595272137,CPhD4NqhvDSgS4UCIKHlTTj,10.1.199.5,45468,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,777,395,7,1107,995,2
1595272123,CdsByDvvCATh0VI9h1B3o,10.1.196.27,55530,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,582,178,6,669,401,4
1595272086,CJjJuJpM5rqe5TcnpC7uava,10.1.199.249,45333,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,6927,389,121,8061,6869,22
1595272122,C8LGGsv5cOH23CkRflkdGmk,10.1.196.27,33170,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,744,178,9,976,840,2
1595272125,C6U5maVLdNEiGl13PKgpB1k,10.1.196.27,46822,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,797,177,10,70,0,1
1595272123,CchTUv9peHF1mbqZ4O72oXc,10.1.196.27,54881,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272110,Cf2BFvScNRWhJ9qGbmcdWSg,10.1.196.27,56293,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1238,1102,2
1595272123,CwttTd6V7Kz7dQszwQm0b99,10.1.196.27,56257,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272122,CDo5afc2eTJe1L0gYoaHdT2,10.1.196.27,40203,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,799,179,10,70,0,1
1595272135,CCXwlQPAwzHfriGqGoE8O12,10.1.196.27,35805,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272136,Coj1x3Zn4T5j0XbnvpB5gS4,10.1.196.27,49984,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272123,COEO2qEQGzmdmxCbF7ooyuf,10.1.196.27,42821,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272123,CElgPZdrU7x8PiWbNkHTK6,10.1.196.27,40036,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272124,CxXD2905IwGkIXgLvECqM8i,10.1.196.27,51754,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1515,1379,2
1595272110,Ci6R3xFfIGjc775lADwt8J2,10.1.196.27,36329,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272125,CnzzbowZcJ131aRZ0ldMT1e,10.1.196.27,59061,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,580,176,6,70,0,1
1595272107,C03JbBZDTLIjkcEwnZVptB5,10.1.199.5,60231,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1272,404,16,35954,34438,28
1595272113,CW6XCBLEXJt7XkTX1JPgZu4,10.1.199.5,56066,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1024,264,14,2100,1826,5
1595272123,CLNmsDYLaRcljounG07Rk39,10.1.199.5,48232,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1291,261,19,1932,1658,5
1595272133,C6n40vZ14W0hrQhlkyXL122,61.148.127.50,50545,74:ea:c8:28:14:01,10.1.193.21,80,e8:39:35:22:2d:fc,http,4,272,0,4,206,0,3
1595272116,Cqy18ASKTDqekGctOYR1GYj,192.168.128.163,51666,38:ad:be:98:15:34,192.168.128.253,6633,74:ea:c8:28:14:01,unknown,3,1120,64,16,592,64,8
1595272125,Ca3XvpiKcaz5h6fXJIPX64,10.1.199.6,33262,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,567,185,7,417,197,4
1595272116,CirBgAUOCjMh3umOeZrU8pb,10.1.199.6,37025,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1354,378,18,3979,3489,9
1595272123,CRusZpX3iD9aynSPjaK3hWj,10.1.199.6,63843,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,723,287,8,112,0,2
1595272125,CM8NNhuwyVm3SO7dGeXaQJf,10.1.199.6,36926,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1380,296,20,37323,35591,32
1595272118,CPxtKGm4kZkw8V1hClrtHc,10.1.199.6,50735,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,1941,1613,6,1890,1616,5
1595272123,CKG84KppMgq4E2fFj8KMBS7,10.1.196.27,59262,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,699,187,8,1487,1351,2
1595272124,CG9lTGP0NO36rcnihs34IQh,10.1.199.30,57469,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272129,CBmf7O5VYVrkxI5lGr6eOzf,10.1.199.23,41477,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,356,18,5,688,420,4
1595272133,Cay4vQkCFmJhtWMk4ar4rUd,10.1.193.13,39782,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595272099,C77MHb3ZhT6iiVoDTRGcjha,10.1.199.5,44616,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,817,273,10,1630,1410,4
1595272124,Cferza2Sblr8gBTrNSvaL1d,10.1.196.27,36098,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272134,C8DHojR1rQ4jtIXk76vykWf,10.1.199.30,57737,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,272,0,4,210,0,3
1595271826,CXuub2BaYf2k5FfsNrBnqU7,1.204.71.167,25180,00:00:00:00:00:00,10.1.193.21,80,74:ea:c8:28:14:01,unknown,5,0,0,0,54,0,1
1595272123,CM6AScWNmf0c5RWxDafQc36,10.1.196.27,47037,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272122,CvUkf0WnBXFc0uIzI2GZLik,10.1.196.27,41485,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272110,CGTYPxKUJPr99mxrNHfppkg,10.1.196.27,49141,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1407,1271,2
1595272110,CuLUQYLowJCgHIiZNBMGtck,10.1.196.27,50120,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272135,CcjLbXkYpDnbTtMGMV39123,10.1.196.27,34702,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272136,C3sbD3KuuRSc7vRPxLt6Uig,10.1.196.27,48766,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272124,CZdCqlkYz7R4aPLLqpb6io7,10.1.196.27,42751,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,734,598,2
1595271806,C1UWIxcAdTUhvsOAaeMD9j9,10.1.196.27,54762,74:ea:c8:28:14:01,192.168.255.5,80,00:1e:0b:ce:6e:f0,http,1,444,0,6,0,0,0
1595272136,CdLVEe8BgSZ2ZSLaTRJpwQ3,10.1.196.27,38731,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,573,169,6,717,449,4
1595272126,Ch125jXtaU5ftZPDg7mBol7,10.1.199.5,50671,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,582,308,5,640,420,4
1595272124,CUXqp7qeW8sccp7U7Gllti3,10.1.196.27,45040,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272123,CKw5ujvnQ6RjusP1E26G654,10.1.199.5,41380,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1403,265,21,889,615,5
1595272085,CRXtC07RN6fankRjseSD6x6,167.114.178.141,52757,74:ea:c8:28:14:01,10.1.193.21,443,e8:39:35:22:2d:fc,https,5,54,0,1,228,0,4
1595272095,CZgZ1fhjuSq5RGjGl4fzQHl,10.1.199.6,20320,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2165,861,24,2141,1701,8
1595272133,CQqre6F9RMb7fsPLPcSfZPc,183.136.225.56,24460,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,577,173,6,724,456,4
1595272110,C5uHLLR78tH191mawMPP5W5,10.1.199.6,63238,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,29856,11600,338,1354405,1297107,1061
1595272125,CBIgaLNaOwek0pAH6IRZV3k,114.118.7.56,36812,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,713,309,6,724,456,4
1595272110,CI0fGzDeVQzetdlM3Pj4lMa,10.1.199.6,44071,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1355,379,18,3434,2998,8
1595272102,CwMptht9TlMk1AjOI005Zt4,10.1.199.6,50202,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,4328,972,62,148578,142144,119
1595271821,CUlWB4YcEytVEOmEiaNfda,193.27.228.100,52283,74:ea:c8:28:14:01,192.168.255.195,16032,00:26:55:f3:17:44,unknown,1,54,0,1,0,0,0
1595272138,CpdLDLQTCKX207BgcvBqZkk,10.1.199.249,62188,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,591,317,5,764,544,4
1595272110,CWsOXNcqQmr2jislUDRl398,121.10.254.33,64883,74:ea:c8:28:14:01,192.168.255.201,8010,00:23:7d:26:40:10,http,5,1034,752,5,870,696,3
1595272123,CDvnIo50MHEfmqCfMnoxA71,10.1.199.5,40824,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1781,265,28,1710,1382,6
1595272125,CpbvXGlQwll9Ksh6ft0HV8g,10.1.196.27,37633,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595271829,CxseLgWPHJh7PzJWDeQflee,10.1.199.29,54663,74:ea:c8:28:14:01,192.168.255.185,80,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272107,CtADh7xwFRT62Vwz7WYNBY4,10.1.196.1,51808,00:25:90:5b:8f:d5,10.1.5.50,80,3c:8c:40:4e:dd:46,http,4,426,148,5,361,137,4
1595272125,CK4UGKd1SORlxfCrIDnnEM3,10.1.196.27,45301,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,580,176,6,715,447,4
1595271819,CkuG03bCQhvUENhHYVGuUg,10.1.199.29,54330,74:ea:c8:28:14:01,192.168.255.185,80,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272124,C5oNjqHbXbfaicr1iCJEaac,10.1.196.27,58203,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272123,CwXFxlnppny6oUOcg3PK9Fj,10.1.196.27,34368,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,685,173,8,875,739,2
1595272109,CcXD9R7fNUgoFSrNO7qmla,10.1.196.27,36770,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272125,CL0pJv5qpYG3JWu6fKxRNjc,10.1.196.27,35282,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1512,1376,2
1595272124,Cn1TbxHYSNi9k8geYsa06nf,10.1.196.27,54234,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,577,173,6,669,401,4
1595272124,Cs7P1Kao9AD7CYJHm962Hz7,10.1.196.27,47299,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272124,CWnfGvexuOH7YNrxPZlcdUh,10.1.196.27,54243,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1515,1379,2
1595272123,C7mXE0yRNFdjf0kZmJYhN58,10.1.199.5,40836,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1292,262,19,1932,1658,5
1595272124,CEzXJT2uTAt2A10PexAGY7g,10.1.196.27,37202,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,625,167,7,1479,1343,2
1595272122,CVx6UPfxhRbikFLgrbCky5b,10.1.196.27,53316,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1434,1298,2
1595272123,CnFPYMW7eQV1EnLs11YdWE4,10.1.196.27,54862,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272123,CcqoupwzHVLcJv3yD4GJKQh,10.1.199.5,55440,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1240,264,18,1932,1658,5
1595272113,CeX1ioEVQcA4LUtmnfAECda,10.1.199.5,56058,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1184,262,17,1092,818,5
1595272116,CoUj9cOzWFn7SrdDL6Y4gSk,10.1.199.5,48809,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,488,214,5,513,401,2
1595272137,Cpi2OZVWaOyjJ3iVR42BUea,10.1.199.5,45460,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,1640,448,22,1951,1785,3
1595272123,C9eg5xxi5KDa1Cn2AkKyYOb,10.1.199.5,37200,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1400,262,21,1468,1248,4
1595271935,CGQ3VDZ9I9SdtKMU4es6Zo4,10.1.199.6,61150,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5407,3177,41,4780,3846,17
1595272116,C5tAGlJi8NB6BjP7NlqzLkc,10.1.199.6,24300,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1366,282,20,2982,2546,8
1595271819,CLGeitnIoms7MNjAE5wkLgb,10.1.199.29,44330,74:ea:c8:28:14:01,192.168.255.185,8080,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272118,CVfYc09G3Tc1kri54PDtqtj,10.1.199.248,65386,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2381,433,36,144855,139181,105
1595272126,CPBmkUjKQULaMWWSlX4bjE2,10.1.193.19,62196,74:ea:c8:28:14:01,10.1.5.50,80,00:00:00:00:00:00,http,4,430,148,5,365,137,4
1595272113,CCDlfdRROz04WJV4rJtKSSd,10.1.199.5,38104,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1075,261,15,1648,1374,5
1595272133,CoIgFsKdLEY17vSvjxNiukl,10.1.193.13,39810,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595271839,C2HhqEo8MWx89BJLAVkgUS4,10.1.199.30,33892,74:ea:c8:28:14:01,192.168.255.9,80,00:1e:0b:ce:6e:f0,http,1,74,0,1,0,0,0
1595272109,CV1r0L0V81G5wuu2SVJQyb1,10.1.196.27,45938,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
